WWI_ID,MSNDATE,OPERATION,COUNTRY,SERVICE,UNIT,MDS,MISSIONNUM,TAKEOFFTIME,NUMBEROFPLANESATTACKING,CALLSIGN,WEAPONSEXPENDED,WEAPONTYPE,WEAPONWEIGHT,BOMBLOAD,LATITUDE,LONGITUDE,TGTLOCATION,TGTCOUNTRY,TGTTYPE,TAKEOFFBASE,TAKEOFFLATITUDE,TAKEOFFLONGITUDE,BDA,ENEMYACTION,ROUTEDETAILS,ISRCOLLECTED,FRIENDLYCASUALTIES,WEATHER,ALTITUDE,id
643,10/23/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,78,10/23/18 14:10,8,,3000,ROUNDS,72.9,9.1125,49.427085,5.011414,BOIS DE LA FOLIE,FRANCE,BARRACKS AND WOODS,"MAULAN, FRANCE",48.67381826,5.24807453,NONE WERE OBSERVED ON ACCOUNT OF COMBAT.  BOMBS WERE DROPPED ON ROAD BETWEEN THENERGUES AND SIVERY LES BUZANCY,"ANTIAIRCRAFT WAS LIGHT AND INACCURATE NEAR THE LINES AS THE FORMATION CAME OUT. 15 EA ENCOUNTERED 15:25 TO 15:40 AT 12,900 FT. NEAR BAYONVILLE.  FOKKERS HAD BLACK AND WHITE STRIPES ON WINGS AND FUSELAGE, ATTACKED VERY AGGRESSIVELY, SOME OF THEM CARRIED FO","BAR-LE-DUC, GRAND PRE, SIVERY LES BUZANCY, VARRENNES, MAULAN",NONE,"2ND LIEUT. J.H. WEIMER (P) & 1ST LIEUT H/E/ TURNER, MISSING, BELIEVED TO HAVE GONE DOWN IN FLAMES, REGION OF BAYONVILLE AT 3:30 PM OCT 23, 1918.  1ST LIEUT W.F. FRANK (O) SLIGHTLY WOUNDED.  CAPT O.G. SELLERS(P) AND 1ST LIEUT W.H. BUNKLEY (O) HAVE NOT RETU",FAIR,13000,6661
647,10/23/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,11,,,,2264,205.8181818,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6665
648,10/23/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,11,,,,2500,227.2727273,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6666
649,10/23/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,11,,,,2494,226.7272727,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,1,,10000,6667
650,10/23/1918,,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,,NIGHT,1,,,,1750,1750,50.083333,8.25,WIESBADEN,GERMANY,AERODROME,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,6500,6668
651,10/23/1918,,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,,NIGHT,4,,,,6680,1670,49.233333,7,"SAARBRUCKEN, METZ",GERMANY,"RAILWAYS, BURBACH WORKS",XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,8700,6669
652,10/23/1918,,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,,NIGHT,4,,,,8208,2052,49.4446997,7.7690041,"KAISERSLAUTERN, SAARBRUCKEN",GERMANY,RAIL JTN & STN,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,10000,6670
653,10/23/1918,,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,,NIGHT,5,,,,7882,1576.4,49.488333,8.464722,"MANNHEIM, SAARBURG, US, COBLENLZ",GERMANY,"BASF, BLAST FURN, RAIL, BRIDGE",ROVILLE-AUX-CH�_NES,48.382848,6.62454128,,,,,0,,10000,6671
656,10/26/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,81,10/26/18 8:35,11,,22,155 MM DEMOLITION,2420,220,49.426347,4.955855,BUZANCY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS WERE OBSERVED AT EASTERN EDGE OF TOWN ON ROAD AND IN AVIATION FIELD.,"ANTIAIRCRAFT WAS HEAVY BUT ACCURATE IN THE REGION OF BUZANCY.  8 EA, PROBABLY FOKKERS SEEN NEAR BAYONVILLE AT 10:00 AND 9,000 FT.  RED NOSES, BLACK BODIES, WHITE TAILS.","BAR-LE-DUC, VARENNES, GRAND PRE, BUZANCY, XXXX, MAULAN",NONE,"1ST LIEUT R.E. TOWNES(P) & 2ND LIEUT S.T. JOHNSON(O) FORCED LANDING AT TENT SUR XXXXXX. 2ND LIEUT MURPHY (P) & 2ND LT FULTON (O) FORCED LANDING AT TOUILLY.  2ND LIEUT. KEEPFGEN (P) 1ST LIEUT WILLIS JR. (O) HAVE NOT REPORTED, BUT BELIEVED TO HAVE LANDED WI",FAIR,13000,6674
657,10/26/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,81,10/26/18 8:35,11,,130,M.P. 4 INCENDIARIES,520,47.27272727,49.426347,4.955855,BUZANCY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS WERE OBSERVED AT EASTERN EDGE OF TOWN ON ROAD AND IN AVIATION FIELD.,"ANTIAIRCRAFT WAS HEAVY BUT ACCURATE IN THE REGION OF BUZANCY.  8 EA, PROBABLY FOKKERS SEEN NEAR BAYONVILLE AT 10:00 AND 9,000 FT.  RED NOSES, BLACK BODIES, WHITE TAILS.","BAR-LE-DUC, VARENNES, GRAND PRE, BUZANCY, XXXX, MAULAN",NONE,"1ST LIEUT R.E. TOWNES(P) & 2ND LIEUT S.T. JOHNSON(O) FORCED LANDING AT TENT SUR XXXXXX. 2ND LIEUT MURPHY (P) & 2ND LT FULTON (O) FORCED LANDING AT TOUILLY.  2ND LIEUT. KEEPFGEN (P) 1ST LIEUT WILLIS JR. (O) HAVE NOT REPORTED, BUT BELIEVED TO HAVE LANDED WI",FAIR,13000,6675
666,10/27/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,82,10/27/18 13:55,6,,12,155 MM DEMOLITION,1320,220,49.40558,4.87874,BRIQUENAY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,NONE OBSERVED,"ANTIAIRCRAFT WAS LIGHT AND INACCURATE.  ONE EA SEEN, UNKNOWN BIPLANE SCOUT  IN THE REGION OF BUZANCY AT 15:15 11,000 FT..  AIRPLANE SCOUT WITH BLACK AND WHITE STRIPES ON FUSELAGE; HE TRIED TO GET UNDER THE TAIL OF THE FORMATION, BUT DID NOT SUCCEED.  THE ","BAR-LE-DUC, VARENNES, VARGUENDY(?), GRAND PRE, MAULAN",NONE,NONE,"POOR, VERY HAZY AND CLOUDY",12000,6684
667,10/27/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,82,10/27/18 13:55,6,,200,ROUNDS,4.86,0.81,49.40558,4.87874,BRIQUENAY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,NONE OBSERVED,"ANTIAIRCRAFT WAS LIGHT AND INACCURATE.  ONE EA SEEN, UNKNOWN BIPLANE SCOUT  IN THE REGION OF BUZANCY AT 15:15 11,000 FT..  AIRPLANE SCOUT WITH BLACK AND WHITE STRIPES ON FUSELAGE; HE TRIED TO GET UNDER THE TAIL OF THE FORMATION, BUT DID NOT SUCCEED.  THE ","BAR-LE-DUC, VARENNES, VARGUENDY(?), GRAND PRE, MAULAN",NONE,NONE,"POOR, VERY HAZY AND CLOUDY",12000,6685
668,10/27/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,82,10/27/18 14:00,11,,88,155 MM DEMOLITION,9680,880,49.40558,4.87874,BRIQUENAY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,5 BURSTS NEAR CENTER OF BRICUENAY; FIRES IN CENTER OF BRICUENAY.,ANTIAIRCRAFT WAS INACCURATE AND LIGHT,"BAR-LE-DUC, CLERMONT, VARENNE, AND BRICUENAY",NONE,NONE,VERY POOR,10000,6686
669,10/27/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,5,,,,1144,228.8,49.115461,6.175875,FRESCATY,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6687
670,10/27/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,8,,,,1810,226.25,49.115461,6.175875,FRESCATY,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6688
672,10/28/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,12,,,,2842,236.8333333,48.924444,6.6363888,"MORHANQE, FRESCATY",FRANCE,AERODROMES,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6690
673,10/28/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,13,,,,2942,226.3076923,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6691
674,10/28/1918,,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,,NIGHT,1,,,,1874,1874,49.488333,8.464722,MANNHEIM,GERMANY,BASF,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,10000,6692
675,10/28/1918,,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,,NIGHT,1,,,,1446,1446,49.445476,5.601452,LONQUYON,FRANCE,RAIL JTN,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,8700,6693
676,10/28/1918,,UK,RAF,NO. 115 SQDN,HADLEY PAGE O/400,,NIGHT,3,,,,3788,1262.666667,49.356794,6.167606,THIONVILLE. LONGUYON,FRANCE,RAILWAYS,ROVILLE-AUX-CH�_NES,48.382848,6.62454128,,,,,0,,10000,6694
677,10/28/1918,,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,,NIGHT,1,,,,1446,1446,49.527454,5.456359,ECOUVIEZ,GERMANY,RAILWAY TRIANGLE,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,10000,6695
678,10/28/1918,,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,,NIGHT,6,,,,8634,1439,45.538718,4.675828,"TREVES, THIONVIL, SAARBRUCKEN",FRANCE,"RAILWAYS, FACTORIES",ROVILLE-AUX-CH�_NES,48.382848,6.62454128,,,,,0,,10000,6696
679,10/29/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,83,10/29/18 8:10,8,,16,155 MM PENETRATION,1760,220,49.094353,6.151673,MONTIGNY,FRANCE,RAILROAD YARDS AMMO DUMP,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED AT WESTERN EDGE OF YARDS AND AMMUNTION DUMP.,ANTIAIRCRAFT SLIGHT BUT FAIRLY ACCURATE; BATTERY OBSERVED AT SOUTH END OF TAILLY.  6 ENEMY AIRCRAFT SEEN AT 09:30 SOUTH OF BRICUENAY.,"BAR-LE-DUC, VAUBACOURT, BELLEVILE AND MONTIGUY",NONE,NONE,POOR,12000,6697
680,10/29/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,83,10/29/18 8:10,8,,1000,ROUNDS,24.86,3.1075,49.094353,6.151673,MONTIGNY,FRANCE,RAILROAD YARDS AMMO DUMP,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED AT WESTERN EDGE OF YARDS AND AMMUNTION DUMP.,ANTIAIRCRAFT SLIGHT BUT FAIRLY ACCURATE; BATTERY OBSERVED AT SOUTH END OF TAILLY.  6 ENEMY AIRCRAFT SEEN AT 09:30 SOUTH OF BRICUENAY.,"BAR-LE-DUC, VAUBACOURT, BELLEVILE AND MONTIGUY",NONE,NONE,POOR,12000,6698
683,10/29/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,84,10/29/18 13:50,7,,8,155 MM DEMOLITION,880,125.7142857,49.34366,5.401111,DAMVILLERS,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,THE HEAVY BOMB FELL SHORT OF OBJECTIVE AND SOME OF THE INCENDIARIES FELL IN NORTHERN PART OF TOWN,"ANTIAIRCRAFT VERY ACTIVE AND VERY ACCURATE.  ENEMY AIRCRAFT VERY ACTIVE AND PERSISTENT.  30 ENEMY AIRCRAFT SEEN(FOKKER) , 10-15 ENCOUNTERED 1515-1530 AT 3000-4000 FT ALTITUDE FROM LINE TO DAMVILLERS AND BACK TO LINES - 1 CONFIRMATION REQUESTED.","LIGNY, BAR-LE-DUC, VERDUN TO DAMVILLERS AND RETURN",A FORMATION OF ABOUT 10-12 SPADS WAS SEEN GOING IN TO LINES AT ABOUT 1540.  THIS FORMATION OF SPADS WAS SEEN OVER VERDUN WHEN FORMATION WAS RETURNING FROM BOMBING MISSION.,"1 PLANE MISSING - BELIEVED TO GO DOWN IN THE REGION OF VERDUN UNDER CONTROL WITH APPARENT MOTOR TROUBLE.  PLANE WAS #10, LTS STANLEY AND FOLGER (BOTH WOUNDED)",VERY POOR,13325,6701
684,10/29/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,84,10/29/18 13:50,7,,12,115 MM LONG,528,75.42857143,49.34366,5.401111,DAMVILLERS,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,THE HEAVY BOMB FELL SHORT OF OBJECTIVE AND SOME OF THE INCENDIARIES FELL IN NORTHERN PART OF TOWN,"ANTIAIRCRAFT VERY ACTIVE AND VERY ACCURATE.  ENEMY AIRCRAFT VERY ACTIVE AND PERSISTENT.  30 ENEMY AIRCRAFT SEEN(FOKKER) , 10-15 ENCOUNTERED 1515-1530 AT 3000-4000 FT ALTITUDE FROM LINE TO DAMVILLERS AND BACK TO LINES - 1 CONFIRMATION REQUESTED.","LIGNY, BAR-LE-DUC, VERDUN TO DAMVILLERS AND RETURN",A FORMATION OF ABOUT 10-12 SPADS WAS SEEN GOING IN TO LINES AT ABOUT 1540.  THIS FORMATION OF SPADS WAS SEEN OVER VERDUN WHEN FORMATION WAS RETURNING FROM BOMBING MISSION.,"1 PLANE MISSING - BELIEVED TO GO DOWN IN THE REGION OF VERDUN UNDER CONTROL WITH APPARENT MOTOR TROUBLE.  PLANE WAS #10, LTS STANLEY AND FOLGER (BOTH WOUNDED)",VERY POOR,13325,6702
685,10/29/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,84,10/29/18 13:50,7,,4,155 MM PENETRATION,440,62.85714286,49.34366,5.401111,DAMVILLERS,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,THE HEAVY BOMB FELL SHORT OF OBJECTIVE AND SOME OF THE INCENDIARIES FELL IN NORTHERN PART OF TOWN,"ANTIAIRCRAFT VERY ACTIVE AND VERY ACCURATE.  ENEMY AIRCRAFT VERY ACTIVE AND PERSISTENT.  30 ENEMY AIRCRAFT SEEN(FOKKER) , 10-15 ENCOUNTERED 1515-1530 AT 3000-4000 FT ALTITUDE FROM LINE TO DAMVILLERS AND BACK TO LINES - 1 CONFIRMATION REQUESTED.","LIGNY, BAR-LE-DUC, VERDUN TO DAMVILLERS AND RETURN",A FORMATION OF ABOUT 10-12 SPADS WAS SEEN GOING IN TO LINES AT ABOUT 1540.  THIS FORMATION OF SPADS WAS SEEN OVER VERDUN WHEN FORMATION WAS RETURNING FROM BOMBING MISSION.,"1 PLANE MISSING - BELIEVED TO GO DOWN IN THE REGION OF VERDUN UNDER CONTROL WITH APPARENT MOTOR TROUBLE.  PLANE WAS #10, LTS STANLEY AND FOLGER (BOTH WOUNDED)",VERY POOR,13325,6703
686,10/29/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,84,10/29/18 13:50,7,,8,90 MM,158.4,22.62857143,49.34366,5.401111,DAMVILLERS,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,THE HEAVY BOMB FELL SHORT OF OBJECTIVE AND SOME OF THE INCENDIARIES FELL IN NORTHERN PART OF TOWN,"ANTIAIRCRAFT VERY ACTIVE AND VERY ACCURATE.  ENEMY AIRCRAFT VERY ACTIVE AND PERSISTENT.  30 ENEMY AIRCRAFT SEEN(FOKKER) , 10-15 ENCOUNTERED 1515-1530 AT 3000-4000 FT ALTITUDE FROM LINE TO DAMVILLERS AND BACK TO LINES - 1 CONFIRMATION REQUESTED.","LIGNY, BAR-LE-DUC, VERDUN TO DAMVILLERS AND RETURN",A FORMATION OF ABOUT 10-12 SPADS WAS SEEN GOING IN TO LINES AT ABOUT 1540.  THIS FORMATION OF SPADS WAS SEEN OVER VERDUN WHEN FORMATION WAS RETURNING FROM BOMBING MISSION.,"1 PLANE MISSING - BELIEVED TO GO DOWN IN THE REGION OF VERDUN UNDER CONTROL WITH APPARENT MOTOR TROUBLE.  PLANE WAS #10, LTS STANLEY AND FOLGER (BOTH WOUNDED)",VERY POOR,13325,6704
687,10/29/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,84,10/29/18 13:50,7,,2200,ROUNDS,54.692,7.813142857,49.34366,5.401111,DAMVILLERS,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,THE HEAVY BOMB FELL SHORT OF OBJECTIVE AND SOME OF THE INCENDIARIES FELL IN NORTHERN PART OF TOWN,"ANTIAIRCRAFT VERY ACTIVE AND VERY ACCURATE.  ENEMY AIRCRAFT VERY ACTIVE AND PERSISTENT.  30 ENEMY AIRCRAFT SEEN(FOKKER) , 10-15 ENCOUNTERED 1515-1530 AT 3000-4000 FT ALTITUDE FROM LINE TO DAMVILLERS AND BACK TO LINES - 1 CONFIRMATION REQUESTED.","LIGNY, BAR-LE-DUC, VERDUN TO DAMVILLERS AND RETURN",A FORMATION OF ABOUT 10-12 SPADS WAS SEEN GOING IN TO LINES AT ABOUT 1540.  THIS FORMATION OF SPADS WAS SEEN OVER VERDUN WHEN FORMATION WAS RETURNING FROM BOMBING MISSION.,"1 PLANE MISSING - BELIEVED TO GO DOWN IN THE REGION OF VERDUN UNDER CONTROL WITH APPARENT MOTOR TROUBLE.  PLANE WAS #10, LTS STANLEY AND FOLGER (BOTH WOUNDED)",VERY POOR,13325,6705
688,10/29/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,84,10/29/18 14:00,10,,20,155 MM PENETRATION,2200,220,49.34366,5.401111,DAMVILLERS,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS AND FIRE OBSERVED IN SOUTHERN PART OF DAMVILLERS,ANTIAIRCRAFT WAS HEAVY AND ACCURATE,"BAR-LE-DUC, CLERMONT, GERCOURT AND DAMVILLERS",NONE,NONE,POOR,12000,6706
690,10/29/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,10,,,,2264,226.4,49.445476,5.601452,LONGUYON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6708
691,10/29/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,12,,,,2736,228,49.445476,5.601452,LONGUYON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,,,,,0,,6500,6709
692,10/29/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,13,,,,2942,226.3076923,49.430415,5.381053,JAMETZ,GERMANY,AERODROME,AZELOT,48.5941522,6.2420764,,,,,1,,6500,6710
693,10/29/1918,,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,,NIGHT,2,,,,3236,1618,48.813288,7.79125,"HAGENAU, MANNHEIM",GERMANY,"AERODROME, BASF",XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,10000,6711
694,10/29/1918,,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,,NIGHT,2,,,,3238,1619,48.45,7.916667,OFFENBURQ,GERMANY,RAILWAY JTN,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,8700,6712
695,10/29/1918,,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,,NIGHT,3,,,,4582,1527.333333,49.488333,8.464722,"MANNHEIM, OFFENBURQ, THIONVILLE",GERMANY,"BASF, RAILWAY JTNS",XAFF�_VILLERS,48.41122886,6.5995216,,,,,1,,10000,6713
696,10/29/1918,,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,,NIGHT,6,,,,9408,1568,49.488333,8.464722,"MANNHEIM, SAARBRUCKEN, WORMS",GERMANY,"MUNITIONS FACT, BLST FUM",ROVILLE-AUX-CH�_NES,48.382848,6.62454128,,,,,0,,10000,6714
698,10/30/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,85,10/30/18 9:55,10,,20,155 MM DEMOLITION,2200,220,49.440019,5.050705,NOUART,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"3 BURSTS WERE OBSERVED N.E, PART OF NOUART, OTHERS ON FIELD AND ROAD.XX BURSTS WERE SEEN ON THE TOWN OF BARRICOURT.","ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN OUR FORMATION BUT HEAVY AND ACCURATE ON A FORMATION OF 5 PLANES, PROBABLY THE 11TH AERO SQUADRON IN THE REGION OF BUZANCY AND BAYONVILLE.  3 BIPLANE MACHINES WERE SEEN GOING SOUTHWEST  AT BRIAULIES(?) TO HATILLOIS(","BAR-LE-DUC, CLERMONT, MONTFAUCON, NOUART, VORENNE(?), MAULAN",ONE COLUMN OF TROOPS 1/2 MILE LONG WAS SEEN MOVING NORTH ON THE NOUART-BEAUCLAIR ROAD AT 10:57 AM. 100 ROUNDS OF AMMUNITION WERE FIRED ATT HE TROOPS.  OBSERVER 1ST LIEUT GH FISKE REPORTS REGION BOULCON TO CLERY LE GRAND BELIEVED TO BE FLOODED.,,VERY GOOD,12200,6716
699,10/30/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,85,10/30/18 9:55,10,,100,ROUNDS,2.43,0.243,49.440019,5.050705,NOUART,FRANCE,TROOPS,"MAULAN, FRANCE",48.67381826,5.24807453,"3 BURSTS WERE OBSERVED N.E, PART OF NOUART, OTHERS ON FIELD AND ROAD.XX BURSTS WERE SEEN ON THE TOWN OF BARRICOURT.","ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN OUR FORMATION BUT HEAVY AND ACCURATE ON A FORMATION OF 5 PLANES, PROBABLY THE 11TH AERO SQUADRON IN THE REGION OF BUZANCY AND BAYONVILLE.  3 BIPLANE MACHINES WERE SEEN GOING SOUTHWEST  AT BRIAULIES(?) TO HATILLOIS(","BAR-LE-DUC, CLERMONT, MONTFAUCON, NOUART, VORENNE(?), MAULAN",ONE COLUMN OF TROOPS 1/2 MILE LONG WAS SEEN MOVING NORTH ON THE NOUART-BEAUCLAIR ROAD AT 10:57 AM. 100 ROUNDS OF AMMUNITION WERE FIRED ATT HE TROOPS.  OBSERVER 1ST LIEUT GH FISKE REPORTS REGION BOULCON TO CLERY LE GRAND BELIEVED TO BE FLOODED.,,VERY GOOD,12200,6717
702,10/30/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,87,10/30/18 10:00,10,,20,155 MM PENETRATION,2200,220,49.395882,5.006367,BAYONVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,3 BURSTS WERE SEEN IN NORTHERN PART OF BAYONVILLE,"ANTIAIRCRAFT WAS NOT VERY HEAVY, BATTERY OBSERVED NORTH EDGE OF LE MORTHOMRE (?) ON THE WEST SIDE OF ROAD RUNNING N& S","BAR-LE-DUC, CLERMONT, VARENNES AND BAYONVILLE",TOWN OF MOUART IN FLAMES,NONE,POOR,11000,6720
703,10/30/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,88,10/30/18 14:15,9,,18,155 MM DEMOLITION,1980,220,48.819018,6.101083,BELLEVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,6 BURSTS WERE OBSERVED ON THE CENTER OF THE TOWN AND 4 IN THE WOODS WEST OF THE TOWN.,"ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN THE REGION OF THE OBJECTIVE.  18 ENEMY AIRCRAFT ENCOUNTERED, FOKKERS AND SIEMAN SCHUKARTS FROM 15:25 TO 15:35 AT 13,500 FT NEAR BELLEVILLE.  FOKKERS WERE BLACK WITH WHITE TAILS, SIEMAN SCHUKARTS WERE STRIPED BLACK ","BAR-LE-DUC, VOUSIERS, BELLEVILLE, GRAND PRE, ST MEMEHOULD, MAULAN",,1ST LIEUT MANDELL (P) & 1ST LIEUT FLUKE (O) HAVE NOT RETURNED TO THE FIELD BUT ARE KNOWN TO HAVE LANDED WITHIN OUR LINES.  2ND LIEUT. TUCKER (P) & 1ST LIEUT FAULK(O) HAVE NOT RETURNED  TO THE FIELD BUT ARE KNOWN TO HAVE LANDED WITHIN OUR LINES.  1ST LIEUT,VERY GOOD,14000,6721
704,10/30/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,89,10/30/18 14:15,9,,1600,ROUNDS,38.88,4.32,48.819018,6.101083,BELLEVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,6 BURSTS WERE OBSERVED ON THE CENTER OF THE TOWN AND 4 IN THE WOODS WEST OF THE TOWN.,"ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN THE REGION OF THE OBJECTIVE.  18 ENEMY AIRCRAFT ENCOUNTERED, FOKKERS AND SIEMAN SCHUKARTS FROM 15:25 TO 15:35 AT 13,500 FT NEAR BELLEVILLE.  FOKKERS WERE BLACK WITH WHITE TAILS, SIEMAN SCHUKARTS WERE STRIPED BLACK ","BAR-LE-DUC, VOUSIERS, BELLEVILLE, GRAND PRE, ST MEMEHOULD, MAULAN",,1ST LIEUT MANDELL (P) & 1ST LIEUT FLUKE (O) HAVE NOT RETURNED TO THE FIELD BUT ARE KNOWN TO HAVE LANDED WITHIN OUR LINES.  2ND LIEUT. TUCKER (P) & 1ST LIEUT FAULK(O) HAVE NOT RETURNED  TO THE FIELD BUT ARE KNOWN TO HAVE LANDED WITHIN OUR LINES.  1ST LIEUT,VERY GOOD,14000,6722
707,10/30/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,89,10/30/18 14:30,10,,20,155 MM PENETRATION,2200,220,48.819018,6.101083,BELLEVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,12 BURSTS IN CENTER AND SOUTHERN PART OF BELLEVILLE,"ANTIAIRCRAFT NOT HEAVY, BUT ACCURATE 16 ENEMY AIRCRAFT SEEN NORTH OF BELLEVILLE AT 15000 FT ALTITUDE","BAR-LE-DUC, CLERMONT, GRANDPRE AND BELLEVILLE",BELLEVILLE IN FLAMES,NONE,POOR,11000,6725
